PRESIDENT 2012
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,Nebraska,20121106,N/A,MCPHERSON,County,291,237,"Romney, W. Mitt",Challenger,41,"Obama, Barack H.",Incumbent,Libertarian,6,"Johnson, Gary E.",Challenger,7,196,R,81.44,14.09,2.06,2.41,85.25,14.75,"The other vote was: Terry, Randall (Independent) 6; Scattered Write-In (Write-in) 1",,"The other vote was: Terry, Randall (Independent) 6; Scattered Write-In (Write-in) 1"
President,Nebraska,20121106,N/A,MERRICK,County,"3,489","2,490","Romney, W. Mitt",Challenger,925,"Obama, Barack H.",Incumbent,Libertarian,46,"Johnson, Gary E.",Challenger,28,"1,565",R,71.37,26.51,1.32,.80,72.91,27.09,"The other vote was: Terry, Randall (Independent) 14; Scattered Write-In (Write-in) 14",,"The other vote was: Terry, Randall (Independent) 14; Scattered Write-In (Write-in) 14"
President,Nebraska,20121106,N/A,MORRILL,County,"2,190","1,681","Romney, W. Mitt",Challenger,455,"Obama, Barack H.",Incumbent,Libertarian,32,"Johnson, Gary E.",Challenger,22,"1,226",R,76.76,20.78,1.46,1.00,78.70,21.30,"The other vote was: Terry, Randall (Independent) 12; Scattered Write-In (Write-in) 10",,"The other vote was: Terry, Randall (Independent) 12; Scattered Write-In (Write-in) 10"
President,Nebraska,20121106,N/A,NANCE,County,"1,621","1,106","Romney, W. Mitt",Challenger,481,"Obama, Barack H.",Incumbent,Libertarian,18,"Johnson, Gary E.",Challenger,16,625,R,68.23,29.67,1.11,.99,69.69,30.31,"The other vote was: Terry, Randall (Independent) 12; Scattered Write-In (Write-in) 4",,"The other vote was: Terry, Randall (Independent) 12; Scattered Write-In (Write-in) 4"
President,Nebraska,20121106,N/A,NEMAHA,County,"3,214","2,012","Romney, W. Mitt",Challenger,"1,128","Obama, Barack H.",Incumbent,Libertarian,44,"Johnson, Gary E.",Challenger,30,884,R,62.60,35.10,1.37,.93,64.08,35.92,"The other vote was: Terry, Randall (Independent) 17; Scattered Write-In (Write-in) 13",,"The other vote was: Terry, Randall (Independent) 17; Scattered Write-In (Write-in) 13"
President,Nebraska,20121106,N/A,NUCKOLLS,County,"2,191","1,574","Romney, W. Mitt",Challenger,568,"Obama, Barack H.",Incumbent,Libertarian,34,"Johnson, Gary E.",Challenger,15,"1,006",R,71.84,25.92,1.55,.68,73.48,26.52,"The other vote was: Terry, Randall (Independent) 10; Scattered Write-In (Write-in) 5",,"The other vote was: Terry, Randall (Independent) 10; Scattered Write-In (Write-in) 5"
President,Nebraska,20121106,N/A,OTOE,County,"6,982","4,258","Romney, W. Mitt",Challenger,"2,561","Obama, Barack H.",Incumbent,Libertarian,108,"Johnson, Gary E.",Challenger,55,"1,697",R,60.99,36.68,1.55,.79,62.44,37.56,"The other vote was: Terry, Randall (Independent) 29; Scattered Write-In (Write-in) 26",,"The other vote was: Terry, Randall (Independent) 29; Scattered Write-In (Write-in) 26"
President,Nebraska,20121106,N/A,PAWNEE,County,"1,341",899,"Romney, W. Mitt",Challenger,400,"Obama, Barack H.",Incumbent,Libertarian,26,"Johnson, Gary E.",Challenger,16,499,R,67.04,29.83,1.94,1.19,69.21,30.79,"The other vote was: Terry, Randall (Independent) 12; Scattered Write-In (Write-in) 4",,"The other vote was: Terry, Randall (Independent) 12; Scattered Write-In (Write-in) 4"
President,Nebraska,20121106,N/A,PERKINS,County,"1,394","1,135","Romney, W. Mitt",Challenger,238,"Obama, Barack H.",Incumbent,Libertarian,15,"Johnson, Gary E.",Challenger,6,897,R,81.42,17.07,1.08,.43,82.67,17.33,"The other vote was: Terry, Randall (Independent) 6; Scattered Write-In (Write-in) 0",,"The other vote was: Terry, Randall (Independent) 6; Scattered Write-In (Write-in) 0"
President,Nebraska,20121106,N/A,PHELPS,County,"4,380","3,400","Romney, W. Mitt",Challenger,880,"Obama, Barack H.",Incumbent,Libertarian,72,"Johnson, Gary E.",Challenger,28,"2,520",R,77.63,20.09,1.64,.64,79.44,20.56,"The other vote was: Terry, Randall (Independent) 10; Scattered Write-In (Write-in) 18",,"The other vote was: Terry, Randall (Independent) 10; Scattered Write-In (Write-in) 18"
President,Nebraska,20121106,N/A,PIERCE,County,"3,431","2,707","Romney, W. Mitt",Challenger,637,"Obama, Barack H.",Incumbent,Libertarian,57,"Johnson, Gary E.",Challenger,30,"2,070",R,78.90,18.57,1.66,.87,80.95,19.05,"The other vote was: Terry, Randall (Independent) 13; Scattered Write-In (Write-in) 17",,"The other vote was: Terry, Randall (Independent) 13; Scattered Write-In (Write-in) 17"
President,Nebraska,20121106,N/A,PLATTE,County,"13,473","10,061","Romney, W. Mitt",Challenger,"3,148","Obama, Barack H.",Incumbent,Libertarian,139,"Johnson, Gary E.",Challenger,125,"6,913",R,74.68,23.37,1.03,.93,76.17,23.83,"The other vote was: Terry, Randall (Independent) 61; Scattered Write-In (Write-in) 64",,"The other vote was: Terry, Randall (Independent) 61; Scattered Write-In (Write-in) 64"
President,Nebraska,20121106,N/A,POLK,County,"2,457","1,890","Romney, W. Mitt",Challenger,528,"Obama, Barack H.",Incumbent,Libertarian,24,"Johnson, Gary E.",Challenger,15,"1,362",R,76.92,21.49,.98,.61,78.16,21.84,"The other vote was: Terry, Randall (Independent) 9; Scattered Write-In (Write-in) 6",,"The other vote was: Terry, Randall (Independent) 9; Scattered Write-In (Write-in) 6"
President,Nebraska,20121106,N/A,RED WILLOW,County,"4,936","3,891","Romney, W. Mitt",Challenger,952,"Obama, Barack H.",Incumbent,Libertarian,55,"Johnson, Gary E.",Challenger,38,"2,939",R,78.83,19.29,1.11,.77,80.34,19.66,"The other vote was: Terry, Randall (Independent) 18; Scattered Write-In (Write-in) 20",,"The other vote was: Terry, Randall (Independent) 18; Scattered Write-In (Write-in) 20"
President,Nebraska,20121106,N/A,RICHARDSON,County,"3,739","2,443","Romney, W. Mitt",Challenger,"1,191","Obama, Barack H.",Incumbent,Libertarian,67,"Johnson, Gary E.",Challenger,38,"1,252",R,65.34,31.85,1.79,1.02,67.23,32.77,"The other vote was: Terry, Randall (Independent) 26; Scattered Write-In (Write-in) 12",,"The other vote was: Terry, Randall (Independent) 26; Scattered Write-In (Write-in) 12"
President,Nebraska,20121106,N/A,ROCK,County,789,672,"Romney, W. Mitt",Challenger,103,"Obama, Barack H.",Incumbent,Libertarian,8,"Johnson, Gary E.",Challenger,6,569,R,85.17,13.05,1.01,.76,86.71,13.29,"The other vote was: Terry, Randall (Independent) 4; Scattered Write-In (Write-in) 2",,"The other vote was: Terry, Randall (Independent) 4; Scattered Write-In (Write-in) 2"
President,Nebraska,20121106,N/A,SALINE,County,"4,958","2,557","Romney, W. Mitt",Challenger,"2,289","Obama, Barack H.",Incumbent,Libertarian,64,"Johnson, Gary E.",Challenger,48,268,R,51.57,46.17,1.29,.97,52.77,47.23,"The other vote was: Terry, Randall (Independent) 18; Scattered Write-In (Write-in) 30",,"The other vote was: Terry, Randall (Independent) 18; Scattered Write-In (Write-in) 30"
President,Nebraska,20121106,N/A,SARPY,County,"71,490","43,213","Romney, W. Mitt",Challenger,"26,671","Obama, Barack H.",Incumbent,Libertarian,"1,106","Johnson, Gary E.",Challenger,500,"16,542",R,60.45,37.31,1.55,.70,61.84,38.16,"The other vote was: Terry, Randall (Independent) 149; Scattered Write-In (Write-in) 351",,"The other vote was: Terry, Randall (Independent) 149; Scattered Write-In (Write-in) 351"
President,Nebraska,20121106,N/A,SAUNDERS,County,"10,312","6,770","Romney, W. Mitt",Challenger,"3,307","Obama, Barack H.",Incumbent,Libertarian,167,"Johnson, Gary E.",Challenger,68,"3,463",R,65.65,32.07,1.62,.66,67.18,32.82,"The other vote was: Terry, Randall (Independent) 33; Scattered Write-In (Write-in) 35",,"The other vote was: Terry, Randall (Independent) 33; Scattered Write-In (Write-in) 35"
President,Nebraska,20121106,N/A,SCOTTS BLUFF,County,"14,287","9,648","Romney, W. Mitt",Challenger,"4,327","Obama, Barack H.",Incumbent,Libertarian,185,"Johnson, Gary E.",Challenger,127,"5,321",R,67.53,30.29,1.29,.89,69.04,30.96,"The other vote was: Terry, Randall (Independent) 69; Scattered Write-In (Write-in) 58",,"The other vote was: Terry, Randall (Independent) 69; Scattered Write-In (Write-in) 58"
President,Nebraska,20121106,N/A,SEWARD,County,"7,573","5,003","Romney, W. Mitt",Challenger,"2,386","Obama, Barack H.",Incumbent,Libertarian,110,"Johnson, Gary E.",Challenger,74,"2,617",R,66.06,31.51,1.45,.98,67.71,32.29,"The other vote was: Terry, Randall (Independent) 29; Scattered Write-In (Write-in) 45",,"The other vote was: Terry, Randall (Independent) 29; Scattered Write-In (Write-in) 45"
President,Nebraska,20121106,N/A,SHERIDAN,County,"2,472","2,021","Romney, W. Mitt",Challenger,390,"Obama, Barack H.",Incumbent,Libertarian,44,"Johnson, Gary E.",Challenger,17,"1,631",R,81.76,15.78,1.78,.69,83.82,16.18,"The other vote was: Terry, Randall (Independent) 7; Scattered Write-In (Write-in) 10",,"The other vote was: Terry, Randall (Independent) 7; Scattered Write-In (Write-in) 10"
President,Nebraska,20121106,N/A,SHERMAN,County,"1,530",927,"Romney, W. Mitt",Challenger,552,"Obama, Barack H.",Incumbent,Libertarian,29,"Johnson, Gary E.",Challenger,22,375,R,60.59,36.08,1.90,1.44,62.68,37.32,"The other vote was: Terry, Randall (Independent) 12; Scattered Write-In (Write-in) 10",,"The other vote was: Terry, Randall (Independent) 12; Scattered Write-In (Write-in) 10"
President,Nebraska,20121106,N/A,SIOUX,County,739,624,"Romney, W. Mitt",Challenger,101,"Obama, Barack H.",Incumbent,Libertarian,10,"Johnson, Gary E.",Challenger,4,523,R,84.44,13.67,1.35,.54,86.07,13.93,"The other vote was: Terry, Randall (Independent) 1; Scattered Write-In (Write-in) 3",,"The other vote was: Terry, Randall (Independent) 1; Scattered Write-In (Write-in) 3"
President,Nebraska,20121106,N/A,STANTON,County,"2,644","1,949","Romney, W. Mitt",Challenger,614,"Obama, Barack H.",Incumbent,Libertarian,49,"Johnson, Gary E.",Challenger,32,"1,335",R,73.71,23.22,1.85,1.21,76.04,23.96,"The other vote was: Terry, Randall (Independent) 22; Scattered Write-In (Write-in) 10",,"The other vote was: Terry, Randall (Independent) 22; Scattered Write-In (Write-in) 10"
President,Nebraska,20121106,N/A,THAYER,County,"2,659","1,874","Romney, W. Mitt",Challenger,728,"Obama, Barack H.",Incumbent,Libertarian,41,"Johnson, Gary E.",Challenger,16,"1,146",R,70.48,27.38,1.54,.60,72.02,27.98,"The other vote was: Terry, Randall (Independent) 9; Scattered Write-In (Write-in) 7",,"The other vote was: Terry, Randall (Independent) 9; Scattered Write-In (Write-in) 7"
President,Nebraska,20121106,N/A,THOMAS,County,408,360,"Romney, W. Mitt",Challenger,42,"Obama, Barack H.",Incumbent,Libertarian,1,"Johnson, Gary E.",Challenger,5,318,R,88.24,10.29,.25,1.23,89.55,10.45,"The other vote was: Terry, Randall (Independent) 5; Scattered Write-In (Write-in) 0",,"The other vote was: Terry, Randall (Independent) 5; Scattered Write-In (Write-in) 0"
President,Nebraska,20121106,N/A,THURSTON,County,"2,215",939,"Romney, W. Mitt",Challenger,"1,247","Obama, Barack H.",Incumbent,Libertarian,20,"Johnson, Gary E.",Challenger,9,308,D,42.39,56.30,.90,.41,42.96,57.04,"The other vote was: Terry, Randall (Independent) 1; Scattered Write-In (Write-in) 8",,"The other vote was: Terry, Randall (Independent) 1; Scattered Write-In (Write-in) 8"
President,Nebraska,20121106,N/A,VALLEY,County,"2,195","1,657","Romney, W. Mitt",Challenger,498,"Obama, Barack H.",Incumbent,Libertarian,25,"Johnson, Gary E.",Challenger,15,"1,159",R,75.49,22.69,1.14,.68,76.89,23.11,"The other vote was: Terry, Randall (Independent) 7; Scattered Write-In (Write-in) 8",,"The other vote was: Terry, Randall (Independent) 7; Scattered Write-In (Write-in) 8"
President,Nebraska,20121106,N/A,WASHINGTON,County,"10,246","6,899","Romney, W. Mitt",Challenger,"3,132","Obama, Barack H.",Incumbent,Libertarian,136,"Johnson, Gary E.",Challenger,79,"3,767",R,67.33,30.57,1.33,.77,68.78,31.22,"The other vote was: Terry, Randall (Independent) 26; Scattered Write-In (Write-in) 53",,"The other vote was: Terry, Randall (Independent) 26; Scattered Write-In (Write-in) 53"
President,Nebraska,20121106,N/A,WAYNE,County,"3,682","2,493","Romney, W. Mitt",Challenger,"1,074","Obama, Barack H.",Incumbent,Libertarian,73,"Johnson, Gary E.",Challenger,42,"1,419",R,67.71,29.17,1.98,1.14,69.89,30.11,"The other vote was: Terry, Randall (Independent) 19; Scattered Write-In (Write-in) 23",,"The other vote was: Terry, Randall (Independent) 19; Scattered Write-In (Write-in) 23"
President,Nebraska,20121106,N/A,WEBSTER,County,"1,742","1,258","Romney, W. Mitt",Challenger,442,"Obama, Barack H.",Incumbent,Libertarian,31,"Johnson, Gary E.",Challenger,11,816,R,72.22,25.37,1.78,.63,74.00,26.00,"The other vote was: Terry, Randall (Independent) 6; Scattered Write-In (Write-in) 5",,"The other vote was: Terry, Randall (Independent) 6; Scattered Write-In (Write-in) 5"
President,Nebraska,20121106,N/A,WHEELER,County,448,345,"Romney, W. Mitt",Challenger,93,"Obama, Barack H.",Incumbent,Libertarian,8,"Johnson, Gary E.",Challenger,2,252,R,77.01,20.76,1.79,.45,78.77,21.23,"The other vote was: Terry, Randall (Independent) 0; Scattered Write-In (Write-in) 2",,"The other vote was: Terry, Randall (Independent) 0; Scattered Write-In (Write-in) 2"
President,Nebraska,20121106,N/A,YORK,County,"6,355","4,874","Romney, W. Mitt",Challenger,"1,373","Obama, Barack H.",Incumbent,Libertarian,61,"Johnson, Gary E.",Challenger,47,"3,501",R,76.70,21.61,.96,.74,78.02,21.98,"The other vote was: Terry, Randall (Independent) 20; Scattered Write-In (Write-in) 27",,"The other vote was: Terry, Randall (Independent) 20; Scattered Write-In (Write-in) 27"
,
CensusPopAll,AreaAll,TotalVotesAll,RepVotesAll,DemVotesAll,ThirdVotesAll,OtherVotesAll,PluralityVotesAll,PluralityPartyAll,RepDemPluralityVotesAll,RepDemPluralityPartyAll,RepVotesTotalPercentAll,DemVotesTotalPercentAll,ThirdVotesTotalPercentAll,OtherVotesTotalPercentAll,RepVotesMajorPercentAll,DemVotesMajorPercentAll
N/A,Nebraska,"794,379","475,064","302,081","11,109","6,125","172,983",R,"172,983",R,59.80,38.03,1.40,.77,61.13,38.87
,
,
,
